code,year,0. Crop production index,1. Mean air temperature,"10. PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",11. Arable land (hectares),12. Livestock production index (2014-2016 = 100),13. Population,14. Fertilizers by Nutrient (phosphate P2O5),16. Population living in slums (% of urban population),17. Employment in agriculture (% of total employment) (modeled ILO estimate),18. Temperature change on land,19. Fertilizers by Nutrient (nitrogen N),2. Energy use in agriculture,20. Agriculture land area (sq. km),21. Employment in agriculture,3. Land area (sq. km),4. Agriculture land area (% of land area),5. Average precipitation (mm per year),6. Permanent cropland (% of land area),7. Fertilizer consumption (kilograms per hectare of arable land),"8. Annual freshwater withdrawals, total (billion cubic meters)",9. Fertilizers by Nutrient (potash K2O)
SDN,2002,..,27.26,56.68823208,16519000.0,,27570318.0,,99.1,50.3905480499384,,,,,,2376000.0,55.81397306,,,3.472486228,,
SDN,2003,..,27.29,57.00383623,18052000.0,,28188977.0,,,49.644284907933,,,,,,2376000.0,56.62037037,,,3.495457567,,
SDN,2004,..,27.22,57.29814211,18019000.0,,28831550.0,,99.1,48.9506307343458,,,,,,2376000.0,56.60648148,,,4.608968311,,
SDN,2005,..,27.2,57.63531476,18750000.0,,29540577.0,,,48.3264329201195,,,,,,2376000.0,56.91077441,,,2.6752,,
SDN,2006,..,27.23,57.9611168,18750000.0,,30332968.0,,99.08834,47.5040574994683,,,,,,2376000.0,57.26136364,,,2.550933333,,
SDN,2007,..,27.21,58.23849175,19247000.0,,31191163.0,,,47.0648544893528,,,,,,2376000.0,57.49789562,,,3.588611212,,
SDN,2008,..,27.36,58.55737593,19321000.0,,32065241.0,,94.00333,46.3716350377671,,,,,,2376000.0,57.53282828,,,3.840898504,,
SDN,2009,..,27.32,59.00770569,19898800.0,,32948155.0,,,46.0856713418886,,,,,,2376000.0,57.77180135,,,7.963796812,,
SDN,2010,..,27.54,59.67941735,19877700.0,,33739933.0,,88.91831,45.5584071183904,,,,,,2376000.0,57.76355219,,,10.23810602,,
SDN,2011,..,27.66,62.29416942,19877700.0,,34419624.0,,,44.6017588839377,0.837,,,,,2376000.0,57.76355219,,0.837,8.07185942,,
SDN,2012,69.56,27.55,64.14971774,19856760.0,96.26,35159792.0,35571.18,83.8333,44.549260091789,0.956,28719.38,1393.2,,,1868000.0,59.6712848,,0.956,3.327887329,26.935,1790.5
SDN,2013,91.93,27.54,60.43690036,19839960.0,97.49,35990704.0,2862.87,,44.037527119395,1.127,45644.72,1929.6,,,1868000.0,59.66453961,,1.127,2.612458392,26.935,3323.48
SDN,2014,106.91,27.65,49.51694329,19823160.0,98.8,37003245.0,36626.27,78.74829,43.2859542809493,0.891,40533.39,1983.6,1114449.6000644,16017207.713167658,1868000.0,59.66004283,250,0.891,4.200625935,26.935,6110.02
SDN,2015,85.38,,61.11050562,20080080.0,99.75,38171178.0,7405.66,,42.6888261552014,1.445,76925.55,2037.6,1117498.7999764,16294827.81781248,1868000.0,59.82327623,250,1.445,4.474324803,26.935,5513.59
SDN,2016,107.7,,59.31192329,20385000.0,101.45,39377169.0,9417.64,73.66328,41.8831406735805,1.13,178844.07,2588.4,1120548.0000752,16492395.085543532,1868000.0,59.98650964,250,1.13,9.38239637,26.935,2998.44
SDN,2017,103.42,,59.81684485,20689920.0,102.73,40679828.0,4717.3,,41.3346221091028,1.177,163914.54,3145.9716,1123597.1999871999,16814853.17843299,1868000.0,60.14974304,250,1.177,8.338665398,26.935,3894.48
SDN,2018,130.94,,58.69365767,20994840.0,103.99,41999059.0,26957.64,73.7,41.1179954476934,1.172,120476.97,3609.0,1126646.4000859999,17269171.167694066,1868000.0,60.31297645,250,1.172,7.103071993,26.935,1693.25
SDN,2019,122.21,,51.93562183,20994840.0,104.78,43232093.0,10119.0,,40.8842873283954,0.809,120476.97,4186.44,1126646.4000859999,17675133.120199114,1868000.0,60.31297645,250,0.809,7.103071993,26.935,5238.0
SDN,2020,128.05,,45.83490256,20994840.0,105.6,44440486.0,39343.0,73.7,41.1455638396963,0.397,249687.0,4397.76,1126648.3999668,18285288.537801296,1868000.0,60.31308351,250,0.397,7.103071993,26.935,1693.25
SDN,2021,116.62,,,20994840.0,105.32,45657202.0,26957.64,,40.9368070400243,1.16,120476.97,4125.6,1126648.3999668,18690600.682614114,1868000.0,60.31308351,250,1.16,7.103071993,26.935,1693.25
SDN,2022,126.22,,,,106.37,46874204.0,26957.62,,40.4133875955034,0.68,120454.81,4125.6,,,,,..,0.68,,,1693.25
SDN,2023,..,,,,,48109006.0,,,,1.615,,,,,,,..,1.615,,,
